,name,sex,person,line,episode,season,words
9229,tyrion, m,tyrion, Take some men and go and find the Stark girl.,6,2,10
9230,tyrion, m,tyrion," Are you hurt, my lady?",6,2,5
9231,tyrion, m,tyrion,"  Well done, Clegane.",6,2,3
9232,tyrion, m,tyrion, Since when do you light your own candles?,7,2,8
9233,tyrion, m,tyrion," Stannis Baratheon's fleet has been spotted sailing north past Tarth, 200 ships.",7,2,12
9234,tyrion, m,tyrion," Yes, that's more than we have. He'll be at our gates within five days, four if he has the wind.",7,2,20
9235,tyrion, m,tyrion," ""Rain fire on them from above."" You're quoting Father, aren't you?",7,2,11
9236,tyrion, m,tyrion," Call it tactics, not strategy. But, yes, he does have a good mind for it. The best mind, some would say. Sadly, he's not here. It's just you, me and Joffrey, the Lord of the Seven Kingdoms and Protector of the Realm.",7,2,42
9237,tyrion, m,tyrion, He needs to start acting like a king. This war you started is coming to our doorstep. And if the entire city wants Joffrey dead,7,2,25
9238,tyrion, m,tyrion, I thought the girls might help him.,7,2,7
9239,tyrion, m,tyrion, I was wrong. If we can't control him,7,2,8
9240,tyrion, m,tyrion, It's hard to put a leash on a dog once you've put a crown on its head.,7,2,17
9241,tyrion, m,tyrion, The boy is more Robert than Jaime.,7,2,7
9242,tyrion, m,tyrion, Sins?,7,2,1
9243,tyrion, m,tyrion," You've beaten the odds. Tommen and Myrcella are good, decent children, both of them.",7,2,14
9244,tyrion, m,tyrion,  The bastard of Winterfell.,3,7,4
9245,tyrion, m,tyrion,  I believe we last saw each other on top of the wall.,3,7,12
9246,tyrion, m,tyrion,  It's been a long road.  But we're both still here.,3,7,10
9247,tyrion, m,tyrion,  I'm Tyrion Lannister.,3,7,3
9248,tyrion, m,tyrion,"  Ah, the Onion Knight.  We fought on opposite sides at the Battle of Blackwater Bay.",3,7,15
9249,tyrion, m,tyrion,  Missandei is the queen's most trusted advisor.,3,7,7
9250,tyrion, m,tyrion,"  And Sansa, I hear she's alive and well.",3,7,8
9251,tyrion, m,tyrion,  Does she miss me terribly?,3,7,5
9252,tyrion, m,tyrion,  A sham marriage and unconsummated.,3,7,5
9253,tyrion, m,tyrion,"  Well, it was.  It wasn't.  Anyway, she's much smarter than she lets on.",3,7,13
9254,tyrion, m,tyrion,  Good.  At some point I want to hear how a Knight's Watch recruit became King in the North.,3,7,18
9255,tyrion, m,tyrion,"  A long and bloody tale.  To be honest, I was drunk for most of it.",3,7,15
9256,tyrion, m,tyrion,"  Of course they do.  If I was your hand I would have advised against it.  General rule of thumb, Stark men don't fare well when they travel south.",3,7,28
9257,tyrion, m,tyrion,"  I'd say you get used to them, but you never really do.",3,7,12
9258,tyrion, m,tyrion,  Come.  Their mother is waiting for you.,3,7,7
9259,tyrion, m,tyrion,"  Your Grace, this is Ser Davos Seaworth.",3,7,7
9260,tyrion, m,tyrion,  Forever.,3,7,1
9261,tyrion, m,tyrion,  Almost.,3,7,1
9262,tyrion, m,tyrion,  I do.,3,7,2
9263,tyrion, m,tyrion,  I believe he's calling all of us children.  Figure of speech.,3,7,11
9264,tyrion, m,tyrion,  The Army of the Dead?,3,7,5
9265,tyrion, m,tyrion,"  No, I don't think you're either of those things.",3,7,9
9266,tyrion, m,tyrion,  The war against my sister has already begun.  You can't expect us to halt hostilities and join you in fighting --,3,7,21
9267,tyrion, m,tyrion,  If it doesn't matter you might as well kneel.,3,7,9
9268,tyrion, m,tyrion,  Swear your allegiance to Queen Daenerys.  Help her to defeat my sister and together our armies will protect the north.,3,7,20
9269,tyrion, m,tyrion,  It takes no time to bend the knee.  Pledge your sword to her cause.,3,7,14
9270,tyrion, m,tyrion,  I came out here to brood over my failure to predict the Greyjoy attack.  You're making it difficult.  You look a lot better brooding than I do.  You make me feel like I'm failing at brooding over failing.,3,7,38
9271,tyrion, m,tyrion,"  I wouldn't say you're a prisoner on this island.  You're free to walk the castle, the beaches, to go wherever you want.",3,7,22
9272,tyrion, m,tyrion,  I wouldn't say we took your ship.,3,7,7
9273,tyrion, m,tyrion,"  Why don't you figure out what to do about my missing fleet and murdered allies, and I'll figure out what to do about your walking dead men.",3,7,27
9274,tyrion, m,tyrion,  I do actually.,3,7,3
9275,tyrion, m,tyrion,"  It was all nonsense.  Everybody knew it.  But then Mormont saw them and you saw them, and I trust the eyes of an honest man more than I trust what everybody knows.",3,7,32
9276,tyrion, m,tyrion,  Good question.,3,7,2
9277,tyrion, m,tyrion,"  People's minds aren't made for problems that large.  White Walkers, the Night King, Army of the Dead, it's almost a relief to confront a familiar monster like my sister.",3,7,29
9278,tyrion, m,tyrion,  It seems unlikely that you became King in the North by giving up that easily.,3,7,15
9279,tyrion, m,tyrion,"  Children are not their fathers, luckily for all of us.  And sometimes there's more to foreign invaders than northern fools that meets the eye.  Daenerys could have sailed for Westeros long ago but she didn't.  Instead she stayed where she was and saved many people from horrible fates some of whom are on this island with us right now.  While you're our guest here you might consider asking them what they think of the Mad King's daughter.  She protects people from monsters, just as you do.  That's why she came here.  And she's not about to head north to fight an enemy she's never seen on a word of a man she doesn't know after a single meeting.  That's not a reasonable thing to ask.",3,7,125
9280,tyrion, m,tyrion,  So do you have anything reasonable to ask?,3,7,8
9281,tyrion, m,tyrion,  Maybe you are a northern fool.  I'm asking if there's something I can do to help you.,3,7,17
9282,tyrion, m,tyrion,"  Yes.  Volcanic glass, obsidian.  He says you have a tremendous amount of it here.",3,7,14
9283,tyrion, m,tyrion,"  Which is why I was speaking to Jon Snow, a potential ally.",3,7,12
9284,tyrion, m,tyrion,"  Apparently it can be turned into weapons that kill White Walkers and their foot soldiers, or stop them, destroy them.  I'm unsure of the nomenclature.",3,7,25
9285,tyrion, m,tyrion,"  I'd very much like to believe that Jon Snow is wrong, but a wise man once said that you should never believe a thing simply because you want to believe it.",3,7,31
9286,tyrion, m,tyrion,  I don't remember.,3,7,3
9287,tyrion, m,tyrion,"  I would never do that...to you.  The reason I believe Jon Snow is because he's here.  All of his advisors would have told him not to come.  I would have told him not to come, yet he's here anyway.  You don't have to believe him.  Let him mine the Dragonglass.  If he's wrong it's worthless.  You didn't even know it was here.  It's nothing to you.  Give him something by giving him nothing.  Take a step toward a more productive relationship with a possible ally.  Keep him occupied while we focus on the task at hand.  Casterly Rock.",3,7,98
9288,tyrion, m,tyrion,  You must allow them their flights of fancy.  It's dreary in the north.,3,7,13
9289,tyrion, m,tyrion,  But you'll have to go yourself.  Euron's ships could be anywhere or in more than one place.  You'd be flying around the open seas alone for who knows how long.,3,7,30
9290,tyrion, m,tyrion,  It's too great a risk.  You're too important.,3,7,8
9291,tyrion, m,tyrion,  Yes.  Cersei believes my sole purpose in life is to destroy House Lannister.  She will be ready.,3,7,17
9292,tyrion, m,tyrion,  No one has ever taken the rock.,3,7,7
9293,tyrion, m,tyrion,"  The Lannister army is still the army my father built.  Well trained and well provisioned.  10,000 men at least.  They will see us coming.",3,7,24
9294,tyrion, m,tyrion,  They will be ready.,3,7,4
9295,tyrion, m,tyrion,  The gates of Casterly Rock are impregnable.,3,7,7
9296,tyrion, m,tyrion,  The fight up the walls will be hard.  We'll be at a disadvantage.  Many men will die.,3,7,17
9297,tyrion, m,tyrion,"  Interesting thing about my father.  He built our house up from near ruin.  He built our army.  He built Casterly Rock as we know it, but he didn't build the sewers.  That was beneath him.  So he gave the job to the lowest person he could find.  Me.  He was right.  I was low.  The company I kept low, women mostly.  They weren't welcome at the Rock.  Father disapproved of that sort of behavior.  I couldn't walk them through the front gates.  I couldn't have them in my chambers.  So in the process of building the sewers I threw in something for myself.",3,7,103
9298,tyrion, m,tyrion,  It was a passage that began by the sea and ended beneath one of the main guard towers.,3,7,18
9299,tyrion, m,tyrion,"  No better place for low pursuits.  Casterly Rock, the impregnable fortress.",3,7,11
9300,tyrion, m,tyrion,"  As a good friend of mine once said, ""give me 10 good men and I'll impregnate the bitch.""",3,7,18
9301,tyrion, m,tyrion,  And so it begins.  They will face the bulk of the Lannister forces.  They will be outnumbered.  They will have less armor and fewer weapons.,3,7,25
9302,tyrion, m,tyrion,"  But as my sister's armies fights for her, the Unsullied will be fighting for something greater.  They will be fighting for freedom and the person who gave it to them.  They will be fighting for you.  And that is why they will triump.",3,7,43
9303,tyrion, m,tyrion," On a night like this, you came into the world.",2,7,10
9304,tyrion, m,tyrion, We won't stay on Dragonstone for long.,2,7,7
9305,tyrion, m,tyrion, Conquering Westeros would be easy for you. But you're not here to be queen of the ashes.,2,7,17
9306,tyrion, m,tyrion," We can take the Seven Kingdoms without turning it into a slaughterhouse. If the great houses support your claim against Cersei, the game is won. With the Tyrell army and the Dornish on our side, we have powerful allies in the south.",2,7,42
9307,tyrion, m,tyrion," Your Grace, when I was ready to drink myself into a small coffin, Lord Varys told me about a queen in the east who--",2,7,24
9308,tyrion, m,tyrion, Lord Varys has proven himself a loyal servant.,2,7,8
9309,tyrion, m,tyrion,"  Doesn't really roll off the tongue, does it?",2,7,8
9310,tyrion, m,tyrion,  Jon Snow?  Ned Stark's bastard?,2,7,5
9311,tyrion, m,tyrion,  I traveled with him to the Wall when he joined the Night's Watch.,2,7,13
9312,tyrion, m,tyrion,"  I can't speak to prophecies or visions in the flames, but I like Jon Snow and I trusted him, and I am an excellent judge of character.",2,7,27
9313,tyrion, m,tyrion,"  If he does rule the north, he would make a valuable ally.  The Lannisters executed his father and conspired to murder his brother.  Jon Snow has even more reason to hate Cersei than you do.",2,7,35
9314,tyrion, m,tyrion,"  If we turn the dragons loose, tens of thousands will die in the firestorms.",2,7,14
9315,tyrion, m,tyrion,    I know how you wage war.  We don't poison little girls here.  Myrcella was innocent.,2,7,15
9316,tyrion, m,tyrion,  But we won't use Dothraki and Unsullied.,2,7,7
9317,tyrion, m,tyrion,"  Cersei will try to rally the lords of Westeros by appealing to their loyalty, their love for their country.  If we besiege the city with foreigners, we prove her point.  Our army should be Westerosi.",2,7,35
9318,tyrion, m,tyrion,  You are.,2,7,2
9319,tyrion, m,tyrion,  Lady Greyjoy will escort you home to Sunspear and her Iron Fleet will ferry the Dornish army back up to King's Landing.,2,7,22
9320,tyrion, m,tyrion,  The Dornish will lay siege to the capital alongside the Tyrell army.  Two great kingdoms united against Cersei.,2,7,18
9321,tyrion, m,tyrion,  The unsullied will have another objective.  For decades House Lannister has been the true power in Westeros.  And the seat of that power is Casterly Rock.  Grey Worm and the Unsullied will sail for the Rock and take it.,2,7,39
9322,tyrion, m,tyrion,"  My sister, she wasn't your queen until recently though, was she, until she murdered your rightful queen and destroyed House Tyrell for all time.  So it appears your allegiances are somewhat flexible.",5,7,32
9323,tyrion, m,tyrion,"  Perhaps he could take the black, Your Grace.  Whatever else he is, he is a true soldier.  He would be invaluable at the Wall.",5,7,24
9324,tyrion, m,tyrion,  You are the future of your house.  This war has already wiped one great house from the world.  Don't let it happen again.  Bend the knee.,5,7,26
9325,tyrion, m,tyrion,"  Your Grace, nothing strips bold notions from a man's head like a few weeks in a dark cell.",5,7,18
9326,tyrion, m,tyrion,"  Your Grace, if you begin beheading entire families --",5,7,9
9327,tyrion, m,tyrion,  Your Grace --,5,7,3
9328,tyrion, m,tyrion,  All rulers demand that people bend the knee.  It's why they're rulers.  She gave Tarley a choice.  A man who had taken up arms against her.  What else could she do?,5,7,31
9329,tyrion, m,tyrion,"  I am her hand, not her head.  I can't make her decisions for her.",5,7,14
9330,tyrion, m,tyrion,  Daenerys is not her father.,5,7,5
9331,tyrion, m,tyrion,  Who is that for?,5,7,4
9332,tyrion, m,tyrion,  Did you read it?,5,7,4
9333,tyrion, m,tyrion,  What's it say?,5,7,3
9334,tyrion, m,tyrion,  Perhaps not.  Cersei thinks the Army of the Dead is nothing but a story made up by wet nurses to frighten children.  What if we prove her wrong?,5,7,28
9335,tyrion, m,tyrion,  So bring the dead to her.,5,7,6
9336,tyrion, m,tyrion,  We don't have to bring the whole army.  Only one soldier.,5,7,11
9337,tyrion, m,tyrion,  Bring one of these things down to King's Landing and show her the truth.,5,7,14
9338,tyrion, m,tyrion,  The only person she listens to is Jaime.  He may listen to me.,5,7,13
9339,tyrion, m,tyrion,  Last time I was here I killed my father with a crossbow.,5,7,12
9340,tyrion, m,tyrion,  You're not staying here?,5,7,4
9341,tyrion, m,tyrion,  What if someone takes the boat?,5,7,6
9342,tyrion, m,tyrion,  I needed to see you and I knew you'd never agree to meet.,5,7,13
9343,tyrion, m,tyrion,"  You made me look like a complete fool.  I thought I'd surprise you by hitting Casterly Rock, but you were three steps ahead of me.  You abandoned the family home.  Completely unsentimental.  Father would have been proud.",5,7,37
9344,tyrion, m,tyrion,  Listen to me --,5,7,4
9345,tyrion, m,tyrion,  It would take you awhile with a sparring sword.,5,7,9
9346,tyrion, m,tyrion,"  He was going to execute me.  He knew I was innocent.  He didn't hate me because of anything I did, he hated me because of what I am.  The little monster sent to punish him.  Do you think I wanted to be born this way?  Did he think I chose --",5,7,51
